_id,selected,DishName,DishImage,isSaved,Calories,Protein,Fats,Carbohydrates,Sodium,Calcium,Iron,QuantityRequired,type,time,__v
680534f0d035d501d3d0fc67,Not Selected,Coconut chutney (Nariyal ki chutney),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/coconut%20chutney%20(nariyal%20ki%20chutney).png,false,265.92,3.59,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc73,Not Selected,Chocolate meringue pie,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/chocolate%20meringue%20pie.png,false,214.76,4.98,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc79,Not Selected,Hot cheese souffle,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/hot%20cheese%20souffle.png,false,177.1,9.18,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc86,Not Selected,Strawberry and vanilla cake with butter icing,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/strawberry%20and%20vanilla%20cake%20with%20butter%20icing.png,false,370.54,3.89,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc9b,Not Selected,Coffee biscuit,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/coffee%20biscuit.png,false,416.57,6.9,0,0,0,0,0,200 ml,Breakfast,Morning,0
680534f0d035d501d3d0fcb7,Not Selected,Jal jeera,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/jal%20jeera.png,false,30.24,0.44,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fcda,Not Selected,Cream of potato soup,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/cream%20of%20potato%20soup.png,false,60.2,8.1,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fcde,Not Selected,Chicken stew,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/chicken%20stew.png,false,127.55,7.19,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fce5,Not Selected,Peas poori (Matar ki poori),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/peas%20poori%20(matar%20ki%20poori).png,false,592.83,3.04,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb06,Not Selected,Fruit Punch (with squashes),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/fruit%20punch%20(with%20squashes).png,false,23.13,0.07,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb07,Not Selected,Lemonade,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/lemonade.png,false,20.8,0.03,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb18,Not Selected,Cheese and pineapple sandwich (Cheese aur ananas ka sandwich),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/cheese%20and%20pineapple%20sandwich%20(cheese%20aur%20ananas%20ka%20sandwich).png,false,257.71,8.2,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb20,Not Selected,Carrot apple sandwich (Gajar aur seb ka sandwich),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/carrot%20apple%20sandwich%20(gajar%20aur%20seb%20ka%20sandwich).png,false,214.11,5.3,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb22,Not Selected,Vegetable and mayonnaise sandwich,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/vegetable%20and%20mayonnaise%20sandwich.png,false,244.26,4.47,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb23,Not Selected,Egg and tomato sandwich (Ande aur tamatar ka sandwich),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/egg%20and%20tomato%20sandwich%20(ande%20aur%20tamatar%20ka%20sandwich).png,false,222.11,7.66,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb27,Not Selected,Pea potato sandwich (toasted) (Matar aloo ka sandwich),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/pea%20potato%20sandwich%20(toasted)%20(matar%20aloo%20ka%20sandwich).png,false,164.9,4.6,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb63,Not Selected,Dal stuffed poori,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/dal%20stuffed%20poori.png,false,785.16,2.08,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb66,Not Selected,Boiled rice (Uble chawal),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/boiled%20rice%20(uble%20chawal).png,false,117.19,2.6,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb69,Not Selected,Mushroom pulao,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/mushroom%20pulao.png,false,124.29,2.52,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb76,Not Selected,Chinese fried rice,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/chinese%20fried%20rice.png,false,120.58,4.05,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb80,Not Selected,Naan,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/naan.png,false,286.45,8.05,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb8d,Not Selected,Whole moong (Moong ki dal),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/whole%20moong%20(moong%20ki%20dal).png,false,53.7,2.25,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fba0,Not Selected,Brinjal bhartha (Baingan ka bhartha),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/brinjal%20bhartha%20(baingan%20ka%20bhartha).png,false,65.12,1.38,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fbbd,Not Selected,Vegetarian egg kofta curry,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/vegetarian%20egg%20kofta%20curry.png,false,627.41,1.33,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fbc3,Not Selected,Baked brinjal in tomato sauce,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/baked%20brinjal%20in%20tomato%20sauce.png,false,38.63,1.58,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fbc9,Not Selected,Avial,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/avial.png,false,124.56,2.46,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc02,Not Selected,Gunjia,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/gunjia.png,false,667.34,2.98,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc05,Not Selected,Makhana kheer,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/makhana%20kheer.png,false,107.85,3.31,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc14,Not Selected,Moong dal halwa,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/moong%20dal%20halwa.png,false,349.8,8.35,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc1b,Not Selected,Caramel ice cream,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/caramel%20ice%20cream.png,false,173.52,4.31,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc1d,Not Selected,Orange souffle,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/orange%20souffle.png,false,168.28,6.8,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc24,Not Selected,Orange and pineapple cream,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/orange%20and%20pineapple%20cream.png,false,101.18,1.44,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc2f,Not Selected,Pineapple upside down pudding,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/pineapple%20upside%20down%20pudding.png,false,257.73,3.15,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc3f,Not Selected,Sesame ladoo (Til ke ladoo),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/sesame%20ladoo%20(til%20ke%20ladoo).png,false,396.96,10.7,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc4c,Not Selected,Egg pakora/pakoda (Ande ke pakode),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/egg%20pakora/pakoda%20(ande%20ke%20pakode).png,false,710.51,2.83,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc60,Not Selected,Peanut sago vada (Sabudana mungfali vada),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/peanut%20sago%20vada%20(sabudana%20mungfali%20vada).png,false,749.89,1.01,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc69,Not Selected,Custard tart,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/custard%20tart.png,false,225.6,3.72,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc6b,Not Selected,Jam tart,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/jam%20tart.png,false,360.72,4.42,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc6d,Not Selected,Pineapple tart,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/pineapple%20tart.png,false,195.4,2.29,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc7d,Not Selected,Plain cream cake,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/plain%20cream%20cake.png,false,353.94,6.18,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc82,Not Selected,Fruit Loaf,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/fruit%20loaf.png,false,324.19,5.36,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc8c,Not Selected,Pineapple cake,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/pineapple%20cake.png,false,195.57,5.01,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc95,Not Selected,Saffron biscuit (Kesar biscuit),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/saffron%20biscuit%20(kesar%20biscuit).png,false,458.61,6.05,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc9c,Not Selected,Melting moments,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/melting%20moments.png,false,437.91,5.71,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fcbc,Not Selected,Potato canjee (Aloo canjee),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/potato%20canjee%20(aloo%20canjee).png,false,16.26,0.44,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fcd8,Not Selected,Cream of carrot soup,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/cream%20of%20carrot%20soup.png,false,59.77,8.27,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fce3,Not Selected,Gram flour poori (Besan poori),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/gram%20flour%20poori%20(besan%20poori).png,false,697.66,2.59,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fcf0,Not Selected,Black channa pulao/ Bengal gram pulao (Kale chane ka pulao),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/black%20channa%20pulao/%20bengal%20gram%20pulao%20(kale%20chane%20ka%20pulao).png,false,125.51,3.44,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb02,Not Selected,Espreso coffee,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/espreso%20coffee.png,false,51.54,1.75,0,0,0,0,0,200 ml,Breakfast,Morning,0
680534f0d035d501d3d0fb30,Not Selected,Cornflakes with milk,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/cornflakes%20with%20milk.png,false,117.33,3.59,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb32,Not Selected,Wheat flakes,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/wheat%20flakes.png,false,112.44,3.62,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb34,Not Selected,Puffed wheat (Murmure/Moori),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/puffed%20wheat%20(murmure/moori).png,false,113.32,3.62,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb3d,Not Selected,Keema pancake,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/keema%20pancake.png,false,176.27,9.01,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb47,Not Selected,Cream of tomato soup,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/cream%20of%20tomato%20soup.png,false,97.81,4.61,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb58,Not Selected,Radish parantha/paratha (Mooli ka parantha/paratha),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/radish%20parantha/paratha%20(mooli%20ka%20parantha/paratha).png,false,183.52,3.3,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb73,Not Selected,Curd rice (Dahi bhaat/Dahi chawal/ Perugu annam/Daddojanam/Thayir saadam),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/curd%20rice%20(dahi%20bhaat/dahi%20chawal/%20perugu%20annam/daddojanam/thayir%20saadam).png,false,195.74,5.75,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb77,Not Selected,Macroni cheese pie,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/macroni%20cheese%20pie.png,false,170.63,5.85,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb78,Not Selected,Vegetable chowmein,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/vegetable%20chowmein.png,false,129.71,3.07,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb81,Not Selected,Bhatura,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/bhatura.png,false,793.2,1.63,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb8a,Not Selected,Split bengal gram with bottle gourd (Channa dal with ghiya/lauki),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/split%20bengal%20gram%20with%20bottle%20gourd%20(channa%20dal%20with%20ghiya/lauki).png,false,73.25,2.79,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fba5,Not Selected,Raw turnip with coconut,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/raw%20turnip%20with%20coconut.png,false,132.15,1.8,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fbac,Not Selected,Pea potato curry (Aloo matar),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/pea%20potato%20curry%20(aloo%20matar).png,false,100.92,3.48,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fbd9,Not Selected,Mutton chops,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/mutton%20chops.png,false,663.64,4.03,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc01,Not Selected,Dahi vadas/Dahi bhalla,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/dahi%20vadas/dahi%20bhalla.png,false,667.73,2.96,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc13,Not Selected,Pumpkin halwa (Kaddu ka halwa),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/pumpkin%20halwa%20(kaddu%20ka%20halwa).png,false,190.27,1.33,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc22,Not Selected,Rich chocolate mousse,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/rich%20chocolate%20mousse.png,false,188.26,7.96,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc2e,Not Selected,Queen of pudding,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/queen%20of%20pudding.png,false,132.92,5.51,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc32,Not Selected,Apple snowballs,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/apple%20snowballs.png,false,101.51,0.86,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc38,Not Selected,Bottle gourd burfi (Ghiya/Lauki burfi),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/bottle%20gourd%20burfi%20(ghiya/lauki%20burfi).png,false,275.96,5.86,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc3e,Not Selected,Gram flour ladoo (Besan ladoo),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/gram%20flour%20ladoo%20(besan%20ladoo).png,false,476.91,8.93,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc4f,Not Selected,Potato bonda (Aloo bonda),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/potato%20bonda%20(aloo%20bonda).png,false,632.84,1.09,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc5c,Not Selected,Vegetable burger,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/vegetable%20burger.png,false,519.93,3.26,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc74,Not Selected,Cream puffs,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/cream%20puffs.png,false,221.33,4.7,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc8d,Not Selected,Chocolate walnut cookies (Chocolate aur akhrot ke cookies),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/chocolate%20walnut%20cookies%20(chocolate%20aur%20akhrot%20ke%20cookies).png,false,424.8,6.56,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fc96,Not Selected,Masala biscuit,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/masala%20biscuit.png,false,393.64,6.06,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fca2,Not Selected,Spinach peanut namak paras (Palak moongfali namak paras),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/spinach%20peanut%20namak%20paras%20(palak%20moongfali%20namak%20paras).png,false,740.16,1.65,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fca9,Not Selected,Sweet split chickpea roti (Sweet channa dal roti/Puranpoli),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/sweet%20split%20chickpea%20roti%20(sweet%20channa%20dal%20roti/puranpoli).png,false,366.59,9.51,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fce6,Not Selected,Peas kachori (Matar kachori),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/peas%20kachori%20(matar%20kachori).png,false,584.68,3.21,0,0,0,0,0,100 g,Breakfast,Morning,0
67ffc832d322d6a09e575ac5,Not Selected,Salad,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/salad.png,false,150,5,7,20,150,40,2.5,280 g,Breakfast,Morning,0
680534f0d035d501d3d0fb4b,Not Selected,Cream of mushroom soup,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/cream%20of%20mushroom%20soup.png,false,117.28,6.64,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb4d,Not Selected,Minestrone soup,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/minestrone%20soup.png,false,42.66,9.3,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb70,Not Selected,Vegetable biryani/biriyani,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/vegetable%20biryani/biriyani.png,false,174.61,3.16,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb71,Not Selected,"Lemon rice (Pulihora, Elumichai sadam, Chitranna)","https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/lemon%20rice%20(pulihora,%20elumichai%20sadam,%20chitranna).png",false,176.3,4.26,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb83,Not Selected,Masala dosa,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/masala%20dosa.png,false,164.58,3.29,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb87,Not Selected,Makki ki roti,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/makki%20ki%20roti.png,false,263.97,3.49,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb90,Not Selected,Whole urad (Urad ki dal),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/whole%20urad%20(urad%20ki%20dal).png,false,53.8,2.21,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb92,Not Selected,Black channa curry/Bengal gram curry (Kale chane ki curry),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/black%20channa%20curry/bengal%20gram%20curry%20(kale%20chane%20ki%20curry).png,false,140.68,5.67,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fb95,Not Selected,Soyabean curry,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/soyabean%20curry.png,false,163.28,10.43,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fba1,Not Selected,Dry potato (Sookhe aloo),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/dry%20potato%20(sookhe%20aloo).png,false,103.15,1.62,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fbb5,Not Selected,Spinach kofta curry (Palak kofta curry),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/spinach%20kofta%20curry%20(palak%20kofta%20curry).png,false,571.78,1.09,0,0,0,0,0,100 g,Breakfast,Morning,0
